"No.","Time","Source","Destination","Protocol","Length","Info"
"14816","12:51:42.780749","192.168.43.9","185.155.129.102","TCP","66","[TCP Retransmission] 50599  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14817","12:51:42.892366","23.97.225.52","192.168.43.9","TCP","54","80  >  50462 [FIN, ACK] Seq=312 Ack=640 Win=30592 Len=0"
"14818","12:51:42.892406","192.168.43.9","23.97.225.52","TCP","54","50462  >  80 [ACK] Seq=640 Ack=313 Win=65792 Len=0"
"14819","12:51:42.995277","192.168.43.9","185.155.129.102","TCP","66","[TCP Retransmission] 50600  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14820","12:51:43.119455","213.19.162.90","192.168.43.9","TCP","54","443  >  50500 [FIN, ACK] Seq=3788 Ack=2446 Win=27600 Len=0"
"14821","12:51:43.119498","192.168.43.9","213.19.162.90","TCP","54","50500  >  443 [ACK] Seq=2446 Ack=3789 Win=64026 Len=0"
"14822","12:51:43.484035","192.168.43.9","216.58.208.102","UDP","65","52956  >  443 Len=23"
"14823","12:51:43.555971","216.58.208.102","192.168.43.9","UDP","62","443  >  52956 Len=20"
"14824","12:51:43.629354","192.168.43.9","24.162.194.150","UDP","107","6881  >  6881 Len=65"
"14825","12:51:43.653557","192.168.43.9","216.58.208.110","UDP","1392","62342  >  443 Len=1350"
"14826","12:51:43.653663","192.168.43.9","216.58.208.110","UDP","1392","62342  >  443 Len=1350"
"14827","12:51:43.653711","192.168.43.9","216.58.208.110","UDP","1392","62342  >  443 Len=1350"
"14828","12:51:43.653774","192.168.43.9","216.58.208.110","UDP","244","62342  >  443 Len=202"
"14829","12:51:43.710919","216.58.208.110","192.168.43.9","UDP","62","443  >  62342 Len=20"
"14830","12:51:43.710919","216.58.208.110","192.168.43.9","UDP","62","443  >  62342 Len=20"
"14831","12:51:43.764646","216.58.208.110","192.168.43.9","UDP","118","443  >  62342 Len=76"
"14832","12:51:43.764646","216.58.208.110","192.168.43.9","UDP","1068","443  >  62342 Len=1026"
"14833","12:51:43.764647","216.58.208.110","192.168.43.9","UDP","70","443  >  62342 Len=28"
"14834","12:51:43.764647","216.58.208.110","192.168.43.9","UDP","209","443  >  62342 Len=167"
"14835","12:51:43.764930","192.168.43.9","216.58.208.110","UDP","70","62342  >  443 Len=28"
"14836","12:51:43.765061","192.168.43.9","216.58.208.110","UDP","70","62342  >  443 Len=28"
"14837","12:51:43.873028","24.162.194.150","192.168.43.9","UDP","120","6881  >  6881 Len=78"
"14838","12:51:43.955453","192.168.43.9","172.217.19.194","UDP","65","55945  >  443 Len=23"
"14839","12:51:44.027571","172.217.19.194","192.168.43.9","UDP","62","443  >  55945 Len=20"
"14840","12:51:45.144131","213.19.162.90","192.168.43.9","TCP","54","443  >  50500 [RST, ACK] Seq=3789 Ack=2446 Win=27600 Len=0"
"14841","12:51:45.202313","212.82.100.172","192.168.43.9","TLSv1.2","85","Encrypted Alert"
"14842","12:51:45.205925","212.82.100.172","192.168.43.9","TCP","54","443  >  50536 [FIN, ACK] Seq=7907 Ack=1214 Win=16896 Len=0"
"14843","12:51:45.205965","192.168.43.9","212.82.100.172","TCP","54","50536  >  443 [ACK] Seq=1214 Ack=7908 Win=65280 Len=0"
"14844","12:51:45.287859","212.82.100.172","192.168.43.9","TLSv1.2","85","Encrypted Alert"
"14845","12:51:45.287859","212.82.100.172","192.168.43.9","TCP","54","443  >  50529 [FIN, ACK] Seq=7982 Ack=1274 Win=17408 Len=0"
"14846","12:51:45.287906","192.168.43.9","212.82.100.172","TCP","54","50529  >  443 [ACK] Seq=1274 Ack=7983 Win=65024 Len=0"
"14847","12:51:45.524031","192.168.43.9","91.198.174.192","TLSv1.2","144","Application Data"
"14848","12:51:45.624399","91.198.174.192","192.168.43.9","TCP","54","443  >  50604 [ACK] Seq=149375 Ack=3601 Win=35840 Len=0"
"14849","12:51:45.647355","91.198.174.192","192.168.43.9","TLSv1.2","84","Application Data"
"14850","12:51:45.647356","91.198.174.192","192.168.43.9","TLSv1.2","237","Application Data"
"14851","12:51:45.647356","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=149588 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14852","12:51:45.647357","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=150997 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14853","12:51:45.647358","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=152406 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14854","12:51:45.647360","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=153815 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14855","12:51:45.647361","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=155224 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14856","12:51:45.647362","91.198.174.192","192.168.43.9","TLSv1.2","233","Application Data"
"14857","12:51:45.647362","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=156812 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14858","12:51:45.647459","192.168.43.9","91.198.174.192","TCP","54","50604  >  443 [ACK] Seq=3601 Ack=158221 Win=66048 Len=0"
"14859","12:51:45.647604","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=158221 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14860","12:51:45.647632","192.168.43.9","91.198.174.192","TCP","54","50604  >  443 [ACK] Seq=3601 Ack=159630 Win=66048 Len=0"
"14861","12:51:45.650790","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=159630 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14862","12:51:45.650791","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=161039 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14863","12:51:45.650794","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=162448 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14864","12:51:45.650795","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=163857 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14865","12:51:45.650882","192.168.43.9","91.198.174.192","TCP","54","50604  >  443 [ACK] Seq=3601 Ack=165266 Win=66048 Len=0"
"14866","12:51:45.659046","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=165266 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14867","12:51:45.659047","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=166675 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14868","12:51:45.659048","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=168084 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14869","12:51:45.659050","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=169493 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14870","12:51:45.659050","91.198.174.192","192.168.43.9","TCP","1463","443  >  50604 [ACK] Seq=170902 Ack=3601 Win=35840 Len=1409 [TCP segment of a reassembled PDU]"
"14871","12:51:45.659051","91.198.174.192","192.168.43.9","TLSv1.2","1096","Application Data, Application Data, Application Data, Application Data"
"14872","12:51:45.659131","192.168.43.9","91.198.174.192","TCP","54","50604  >  443 [ACK] Seq=3601 Ack=173353 Win=66048 Len=0"
"14873","12:51:45.669569","172.217.168.238","192.168.43.9","TCP","66","[TCP Retransmission] 443  >  50550 [SYN, ACK] Seq=0 Ack=1 Win=60720 Len=0 MSS=1380 SACK_PERM=1 WS=256"
"14874","12:51:45.763598","54.246.129.36","192.168.43.9","TCP","54","80  >  50590 [FIN, ACK] Seq=519 Ack=737 Win=28416 Len=0"
"14875","12:51:45.763647","192.168.43.9","54.246.129.36","TCP","54","50590  >  80 [ACK] Seq=737 Ack=520 Win=65536 Len=0"
"14876","12:51:45.835765","185.33.223.204","192.168.43.9","TLSv1.2","85","Encrypted Alert"
"14877","12:51:45.835765","185.33.223.204","192.168.43.9","TCP","54","443  >  50597 [FIN, ACK] Seq=4130 Ack=1935 Win=28402 Len=0"
"14878","12:51:45.835836","192.168.43.9","185.33.223.204","TCP","54","50597  >  443 [ACK] Seq=1935 Ack=4131 Win=63547 Len=0"
"14879","12:51:46.576100","192.168.43.9","172.217.168.238","UDP","65","59652  >  443 Len=23"
"14880","12:51:46.685847","172.217.168.238","192.168.43.9","UDP","62","443  >  59652 Len=20"
"14881","12:51:47.116951","192.168.43.9","54.240.168.106","TCP","55","[TCP Keep-Alive] 50380  >  443 [ACK] Seq=1262 Ack=911 Win=65280 Len=1"
"14882","12:51:47.192137","54.240.168.106","192.168.43.9","TCP","66","[TCP Keep-Alive ACK] 443  >  50380 [ACK] Seq=911 Ack=1263 Win=31744 Len=0 SLE=1262 SRE=1263"
"14883","12:51:47.385875","192.168.43.9","54.240.168.103","TCP","55","[TCP Keep-Alive] 50381  >  443 [ACK] Seq=1208 Ack=672 Win=65536 Len=1"
"14884","12:51:47.431670","54.240.168.103","192.168.43.9","TCP","66","[TCP Keep-Alive ACK] 443  >  50381 [ACK] Seq=672 Ack=1209 Win=31488 Len=0 SLE=1208 SRE=1209"
"14885","12:51:47.693138","192.168.43.9","172.217.19.200","UDP","65","64450  >  443 Len=23"
"14886","12:51:47.765940","172.217.19.200","192.168.43.9","UDP","63","443  >  64450 Len=21"
"14887","12:51:48.116455","192.168.43.9","172.217.17.46","UDP","65","65101  >  443 Len=23"
"14888","12:51:48.132705","213.19.162.80","192.168.43.9","TCP","54","443  >  50511 [FIN, ACK] Seq=3855 Ack=3399 Win=30360 Len=0"
"14889","12:51:48.132747","192.168.43.9","213.19.162.80","TCP","54","50511  >  443 [ACK] Seq=3399 Ack=3856 Win=63959 Len=0"
"14890","12:51:48.195707","172.217.17.46","192.168.43.9","UDP","63","443  >  65101 Len=21"
"14891","12:51:48.630258","192.168.43.9","37.59.63.101","UDP","146","6881  >  51413 Len=104"
"14892","12:51:48.705153","37.59.63.101","192.168.43.9","UDP","325","51413  >  6881 Len=283"
"14893","12:51:48.788359","192.168.43.9","172.217.168.195","UDP","65","61626  >  443 Len=23"
"14894","12:51:48.855136","172.217.168.195","192.168.43.9","UDP","62","443  >  61626 Len=20"
"14895","12:51:49.158748","192.168.43.9","172.217.17.36","UDP","65","61889  >  443 Len=23"
"14896","12:51:49.241035","172.217.17.36","192.168.43.9","UDP","62","443  >  61889 Len=20"
"14897","12:51:50.268361","213.19.162.80","192.168.43.9","TCP","54","443  >  50511 [RST, ACK] Seq=3856 Ack=3399 Win=30360 Len=0"
"14898","12:51:50.498346","94.130.67.164","192.168.43.9","TCP","54","80  >  50425 [FIN, ACK] Seq=12948 Ack=462 Win=66176 Len=0"
"14899","12:51:50.498392","192.168.43.9","94.130.67.164","TCP","54","50425  >  80 [ACK] Seq=462 Ack=12949 Win=66048 Len=0"
"14900","12:51:50.498485","94.130.67.164","192.168.43.9","TCP","54","80  >  50426 [FIN, ACK] Seq=23404 Ack=471 Win=66176 Len=0"
"14901","12:51:50.498503","192.168.43.9","94.130.67.164","TCP","54","50426  >  80 [ACK] Seq=471 Ack=23405 Win=65280 Len=0"
"14902","12:51:50.780777","192.168.43.9","185.155.129.102","TCP","66","[TCP Retransmission] 50599  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14903","12:51:50.995257","192.168.43.9","185.155.129.102","TCP","66","[TCP Retransmission] 50600  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14904","12:51:51.296956","104.193.83.157","192.168.43.9","TLSv1.2","85","Encrypted Alert"
"14905","12:51:51.296956","104.193.83.157","192.168.43.9","TCP","54","443  >  50598 [FIN, ACK] Seq=5846 Ack=1303 Win=30973 Len=0"
"14906","12:51:51.297004","192.168.43.9","104.193.83.157","TCP","54","50598  >  443 [ACK] Seq=1303 Ack=5847 Win=65536 Len=0"
"14907","12:51:52.103619","192.168.43.9","85.114.159.93","TCP","54","50487  >  80 [FIN, ACK] Seq=549 Ack=393 Win=65792 Len=0"
"14908","12:51:52.103744","192.168.43.9","23.97.225.52","TCP","54","50462  >  80 [FIN, ACK] Seq=640 Ack=313 Win=65792 Len=0"
"14909","12:51:52.103827","192.168.43.9","37.252.173.22","TCP","54","50447  >  80 [FIN, ACK] Seq=22826 Ack=26579 Win=64768 Len=0"
"14910","12:51:52.103986","192.168.43.9","54.246.129.36","TCP","54","50590  >  80 [FIN, ACK] Seq=737 Ack=520 Win=65536 Len=0"
"14911","12:51:52.104051","192.168.43.9","94.130.67.164","TCP","54","50425  >  80 [FIN, ACK] Seq=462 Ack=12949 Win=66048 Len=0"
"14912","12:51:52.104109","192.168.43.9","94.130.67.164","TCP","54","50426  >  80 [FIN, ACK] Seq=471 Ack=23405 Win=65280 Len=0"
"14913","12:51:52.104184","192.168.43.9","212.82.100.172","TCP","54","50529  >  443 [FIN, ACK] Seq=1274 Ack=7983 Win=65024 Len=0"
"14914","12:51:52.104233","192.168.43.9","212.82.100.172","TCP","54","50529  >  443 [RST, ACK] Seq=1275 Ack=7983 Win=0 Len=0"
"14915","12:51:52.104332","192.168.43.9","104.17.64.4","TCP","54","50566  >  443 [FIN, ACK] Seq=621 Ack=741 Win=65024 Len=0"
"14916","12:51:52.104379","192.168.43.9","104.17.64.4","TCP","54","50566  >  443 [RST, ACK] Seq=622 Ack=741 Win=0 Len=0"
"14917","12:51:52.104469","192.168.43.9","212.82.100.172","TCP","54","50536  >  443 [FIN, ACK] Seq=1214 Ack=7908 Win=65280 Len=0"
"14918","12:51:52.104514","192.168.43.9","212.82.100.172","TCP","54","50536  >  443 [RST, ACK] Seq=1215 Ack=7908 Win=0 Len=0"
"14919","12:51:52.104597","192.168.43.9","151.101.192.134","TCP","54","50575  >  443 [FIN, ACK] Seq=569 Ack=157 Win=66048 Len=0"
"14920","12:51:52.104674","192.168.43.9","85.114.159.93","TCP","54","50490  >  443 [FIN, ACK] Seq=1253 Ack=4022 Win=65280 Len=0"
"14921","12:51:52.104719","192.168.43.9","85.114.159.93","TCP","54","50490  >  443 [RST, ACK] Seq=1254 Ack=4022 Win=0 Len=0"
"14922","12:51:52.104876","192.168.43.9","104.193.83.157","TCP","54","50598  >  443 [FIN, ACK] Seq=1303 Ack=5847 Win=65536 Len=0"
"14923","12:51:52.104921","192.168.43.9","104.193.83.157","TCP","54","50598  >  443 [RST, ACK] Seq=1304 Ack=5847 Win=0 Len=0"
"14924","12:51:52.105006","192.168.43.9","185.33.223.204","TCP","54","50597  >  443 [FIN, ACK] Seq=1935 Ack=4131 Win=63547 Len=0"
"14925","12:51:52.105050","192.168.43.9","185.33.223.204","TCP","54","50597  >  443 [RST, ACK] Seq=1936 Ack=4131 Win=0 Len=0"
"14926","12:51:52.105289","192.168.43.9","83.66.162.140","HTTP","491","GET /doviz/headerlist/anasayfa HTTP/1.1 "
"14927","12:51:52.169400","23.97.225.52","192.168.43.9","TCP","54","80  >  50462 [ACK] Seq=313 Ack=641 Win=30592 Len=0"
"14928","12:51:52.174709","85.114.159.93","192.168.43.9","TCP","54","80  >  50487 [ACK] Seq=393 Ack=550 Win=30336 Len=0"
"14929","12:51:52.188813","185.33.223.204","192.168.43.9","TCP","54","443  >  50597 [ACK] Seq=4131 Ack=1936 Win=28402 Len=0"
"14930","12:51:52.188814","151.101.192.134","192.168.43.9","TLSv1.2","85","Encrypted Alert"
"14931","12:51:52.188814","151.101.192.134","192.168.43.9","TCP","54","443  >  50575 [FIN, ACK] Seq=188 Ack=570 Win=30720 Len=0"
"14932","12:51:52.188872","192.168.43.9","151.101.192.134","TCP","54","50575  >  443 [RST, ACK] Seq=570 Ack=188 Win=0 Len=0"
"14933","12:51:52.189349","85.114.159.93","192.168.43.9","TCP","54","443  >  50490 [ACK] Seq=4022 Ack=1254 Win=31616 Len=0"
"14934","12:51:52.193843","37.252.173.22","192.168.43.9","TCP","54","80  >  50447 [ACK] Seq=26579 Ack=22827 Win=81408 Len=0"
"14935","12:51:52.197387","94.130.67.164","192.168.43.9","TCP","54","80  >  50425 [ACK] Seq=12949 Ack=463 Win=66176 Len=0"
"14936","12:51:52.197387","94.130.67.164","192.168.43.9","TCP","54","80  >  50426 [ACK] Seq=23405 Ack=472 Win=66176 Len=0"
"14937","12:51:52.204180","54.246.129.36","192.168.43.9","TCP","54","80  >  50590 [ACK] Seq=520 Ack=738 Win=28416 Len=0"
"14938","12:51:52.209759","212.82.100.172","192.168.43.9","TCP","54","443  >  50529 [ACK] Seq=7983 Ack=1275 Win=17408 Len=0"
"14939","12:51:52.209760","212.82.100.172","192.168.43.9","TCP","54","443  >  50536 [ACK] Seq=7908 Ack=1215 Win=16896 Len=0"
"14940","12:51:52.251891","83.66.162.140","192.168.43.9","TCP","1384","80  >  50438 [ACK] Seq=3480 Ack=1312 Win=8190 Len=1330 [TCP segment of a reassembled PDU]"
"14941","12:51:52.251891","83.66.162.140","192.168.43.9","HTTP","473","HTTP/1.1 200 OK  (application/json)"
"14942","12:51:52.251940","192.168.43.9","83.66.162.140","TCP","54","50438  >  80 [ACK] Seq=1312 Ack=5229 Win=65170 Len=0"
"14943","12:51:52.271185","104.193.83.157","192.168.43.9","TCP","54","443  >  50598 [ACK] Seq=5847 Ack=1304 Win=30973 Len=0"
"14944","12:51:52.308729","83.66.162.140","192.168.43.9","TCP","473","[TCP Spurious Retransmission] 80  >  50438 [PSH, ACK] Seq=4810 Ack=1312 Win=64990 Len=419[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"14945","12:51:52.308766","192.168.43.9","83.66.162.140","TCP","66","[TCP Dup ACK 14942#1] 50438  >  80 [ACK] Seq=1312 Ack=5229 Win=65170 Len=0 SLE=4810 SRE=5229"
"14946","12:51:52.854841","192.168.43.9","46.101.193.15","TCP","55","[TCP Keep-Alive] 50392  >  443 [ACK] Seq=2240 Ack=14519 Win=66048 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"14947","12:51:52.950057","46.101.193.15","192.168.43.9","TCP","66","[TCP Keep-Alive ACK] 443  >  50392 [ACK] Seq=14519 Ack=2241 Win=36096 Len=0 SLE=2240 SRE=2241"
"14948","12:51:53.091127","192.168.43.9","192.168.43.1","DNS","82","Standard query 0x3e97 A router4.teamviewer.com"
"14949","12:51:53.113760","192.168.43.9","192.30.253.118","TCP","55","[TCP Keep-Alive] 50398  >  443 [ACK] Seq=1576 Ack=4924 Win=66048 Len=1"
"14950","12:51:53.134090","192.168.43.9","192.30.253.118","TCP","55","[TCP Keep-Alive] 50397  >  443 [ACK] Seq=2571 Ack=6283 Win=64768 Len=1"
"14951","12:51:53.140054","192.168.43.9","192.30.253.118","TCP","55","[TCP Keep-Alive] 50394  >  443 [ACK] Seq=4561 Ack=9013 Win=64768 Len=1"
"14952","12:51:53.143375","192.168.43.1","192.168.43.9","DNS","380","Standard query response 0x3e97 A router4.teamviewer.com CNAME router4.rlb.teamviewer.com A 62.138.209.170 A 37.252.254.169 A 158.176.86.9 A 188.172.198.135 A 217.146.8.73 A 217.146.21.132 A 188.172.219.136 A 37.252.255.197 A 217.146.14.136 A 188.172.219.147 A 188.172.246.174 A 188.172.198.145 A 188.172.235.143 A 188.172.223.102 A 161.156.67.111 A 217.146.2.135 A 213.227.168.145"
"14953","12:51:53.145828","192.168.43.9","62.138.209.170","TCP","66","50607  >  5938 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"14954","12:51:53.166418","192.168.43.9","192.30.253.118","TCP","55","[TCP Keep-Alive] 50396  >  443 [ACK] Seq=2571 Ack=6287 Win=64768 Len=1"
"14955","12:51:53.185631","62.138.209.170","192.168.43.9","TCP","66","5938  >  50607 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1409 WS=256 SACK_PERM=1"
"14956","12:51:53.185701","192.168.43.9","62.138.209.170","TCP","54","50607  >  5938 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"14957","12:51:53.185977","192.168.43.9","62.138.209.170","TCP","91","50607  >  5938 [PSH, ACK] Seq=1 Ack=1 Win=66048 Len=37"
"14958","12:51:53.233687","62.138.209.170","192.168.43.9","TCP","86","5938  >  50607 [PSH, ACK] Seq=1 Ack=38 Win=66048 Len=32"
"14959","12:51:53.233745","192.168.43.9","62.138.209.170","TCP","1190","50607  >  5938 [PSH, ACK] Seq=38 Ack=33 Win=66048 Len=1136"
